time,r2,r4,a2
0.266,0.3045553,0.1592593,0.03020507
0.267,0.3059292,0.1607606,0.03059715
0.268,0.3072985,0.1622651,0.03099255
0.269,0.3086631,0.1637727,0.03139124
0.27,0.3100229,0.1652834,0.03179363
0.271,0.3113779,0.1667969,0.03219969
0.272,0.3127281,0.1683134,0.0326093
0.273,0.3140733,0.1698324,0.03302237
0.274,0.3154137,0.1713542,0.0334394
0.275,0.316749,0.1728785,0.0338596
0.276,0.3180794,0.1744053,0.03428397
0.277,0.3194047,0.1759343,0.03471161
0.278,0.3207249,0.1774657,0.03514288
0.279,0.3220401,0.1789992,0.03557729
0.28,0.32335,0.1805348,0.03601581
0.281,0.3246549,0.1820724,0.03645742
0.282,0.3259545,0.183612,0.03690341
0.283,0.3272489,0.1851533,0.03735244
0.284,0.3285381,0.1866965,0.03780527
0.285,0.3298219,0.1882411,0.0382616
0.286,0.3311005,0.1897875,0.03872179
0.287,0.3323737,0.1913353,0.03918551
0.288,0.3336416,0.1928846,0.03965329
0.289,0.334904,0.1944351,0.04012457
0.29,0.336161,0.1959869,0.04059965
0.291,0.3374125,0.1975398,0.04107864
0.292,0.3386586,0.1990939,0.04156186
0.293,0.3398991,0.2006489,0.04204862
0.294,0.3411341,0.2022047,0.0425391
0.295,0.3423634,0.2037614,0.04303405
0.296,0.3435872,0.2053188,0.04353293
0.297,0.3448052,0.2068767,0.04403539
0.298,0.3460176,0.2084352,0.04454202
0.299,0.3472244,0.2099943,0.04505309
0.3,0.3484253,0.2115536,0.04556789
0.301,0.3496205,0.2131133,0.04608709
0.302,0.35081,0.2146731,0.04661014
0.303,0.3519935,0.2162329,0.04713738
0.304,0.3531713,0.2177928,0.04766885
0.305,0.3543432,0.2193526,0.04820428
0.306,0.3555091,0.2209121,0.04874395
0.307,0.3566691,0.2224713,0.04928744
0.308,0.357823,0.2240301,0.04983528
0.309,0.3589711,0.2255886,0.05038717
0.31,0.360113,0.2271463,0.05094325
0.311,0.3612489,0.2287033,0.05150324
0.312,0.3623787,0.2302596,0.05206725
0.313,0.3635024,0.2318149,0.0526355
0.314,0.36462,0.2333694,0.05320797
0.315,0.3657315,0.2349229,0.05378472
0.316,0.3668368,0.2364753,0.05436558
0.317,0.367936,0.2380266,0.05495062
0.318,0.369029,0.2395765,0.05553938
0.319,0.370116,0.2411254,0.05613314
0.32,0.3711967,0.242673,0.05673106
0.321,0.3722713,0.2442191,0.05733312
0.322,0.3733398,0.245764,0.05793991
0.323,0.374402,0.2473072,0.05855056
0.324,0.3754582,0.248849,0.05916614
0.325,0.3765081,0.2503892,0.05978605
0.326,0.3775519,0.2519278,0.06041059
0.327,0.3785896,0.2534647,0.06103922
0.328,0.379621,0.2549998,0.06167264
0.329,0.3806462,0.2565331,0.06231083
0.33,0.3816653,0.2580645,0.0629534
0.331,0.3826781,0.2595941,0.06360103
0.332,0.3836848,0.2611215,0.0642526
0.333,0.3846852,0.262647,0.06490943
0.334,0.3856795,0.2641703,0.06557059
0.335,0.3866675,0.2656913,0.06623608
0.336,0.3876492,0.2672102,0.06690659
0.337,0.3886248,0.2687266,0.06758139
0.338,0.389594,0.2702406,0.06826095
0.339,0.390557,0.2717522,0.068945
0.34,0.3915138,0.2732611,0.06963343
0.341,0.3924643,0.2747674,0.07032636
0.342,0.3934085,0.2762711,0.07102411
0.343,0.3943464,0.2777719,0.07172611
0.344,0.395278,0.2792698,0.07243237
0.345,0.3962033,0.2807649,0.07314351
0.346,0.3971225,0.282257,0.07385876
0.347,0.3980352,0.2837462,0.0745788
0.348,0.3989417,0.2852321,0.07530297
0.349,0.3998418,0.2867149,0.07603176
0.35,0.4007357,0.2881946,0.07676498
0.351,0.4016234,0.2896711,0.07750311
0.352,0.4025048,0.2911445,0.07824565
0.353,0.4033798,0.2926144,0.07899276
