time,eb
14990,0.6338957
14999,0.6339871
15008,0.63396
15017,0.6341024
15026,0.634117
15035,0.6340828
15044,0.6340879
15053,0.6341338
15062,0.6341008
15071,0.6341236
15080,0.6341914
15089,0.6342299
15098,0.6342851
15107,0.634368
15116,0.6344541
15125,0.6344144
15134,0.6344046
15143,0.6342765
15152,0.6342253
15161,0.6340906
15170,0.6340201
15179,0.6339696
15188,0.6337833
15197,0.6335553
15206,0.6334005
15215,0.6332925
15224,0.6331908
15233,0.6329425
15242,0.6326504
15251,0.6322777
15260,0.6318677
15269,0.6316206
15278,0.6313188
15287,0.6310375
15296,0.630743
15305,0.6304565
15314,0.6302856
15323,0.6300968
15332,0.6299267
15341,0.6297696
15350,0.6295326
15359,0.6293586
15368,0.6291429
15377,0.628949
15386,0.6287029
15395,0.6286236
15404,0.6285948
15413,0.6285094
15422,0.6284966
15431,0.6284507
15440,0.6283805
15449,0.628421
15458,0.628356
15467,0.6283605
15476,0.6283885
15485,0.6284567
15494,0.6285805
15503,0.6285784
15512,0.6286951
15520,0.6286773
15529,0.62859
15538,0.6285055
15547,0.6283782
15556,0.6283122
15565,0.6280553
15574,0.6278398
15583,0.6275536
15592,0.6273316
15601,0.6271122
15610,0.6269255
15619,0.6267984
15628,0.6266183
15637,0.6264775
15646,0.6262525
15655,0.6259699
15664,0.6257801
15673,0.625618
15682,0.6254458
15691,0.6252487
15700,0.6250914
15709,0.6249285
15718,0.6248238
15727,0.6246088
15736,0.6244104
15745,0.6241841
15754,0.623968
15763,0.6237892
15772,0.6235715
15781,0.6233981
15790,0.6231813
15799,0.6229878
15808,0.6228346
15817,0.6226588
15826,0.6225392
15835,0.6224643
15844,0.6223388
15853,0.6222688
15862,0.6222105
15871,0.6222713
15880,0.622268
15889,0.622354
15898,0.62219
15907,0.6220988
15916,0.6220428
15925,0.6219214
15934,0.6217973
15943,0.6217237
15952,0.6215352
15961,0.6214097
15970,0.6212077
15979,0.6210727
15988,0.620891
15997,0.6207425
16006,0.6206878
16015,0.620522
16024,0.6203622
16033,0.6201303
16042,0.6199741
16051,0.6199494
16060,0.6198932
16069,0.6198036
16078,0.619621
16087,0.6194773
16096,0.619316
16105,0.6191543
16114,0.6189789
16123,0.6188437
16132,0.6186915
16141,0.6185123
16150,0.6183988
16159,0.6182562
16168,0.6180262
16177,0.6177546
16186,0.6175104
16195,0.6171953
16204,0.6169115
16213,0.616789
16222,0.616747
16231,0.6167216
16240,0.6166883
16249,0.6166665
16258,0.6166354
16267,0.6166672
16276,0.6167853
16285,0.6168355
16294,0.6168341
16303,0.6168993
16312,0.6167841
16321,0.6167615
16330,0.6168125
16339,0.6168528
16348,0.6168801
16357,0.6169912
16366,0.6170286
16375,0.6170728
16384,0.6171354
16393,0.6171179
16402,0.6170822
16411,0.6170062
16420,0.616925
16429,0.6168804
16438,0.6168086
16447,0.6166791
16456,0.6165641
16465,0.6163992
16474,0.6162776
16483,0.6161254
16492,0.615932
16501,0.61576
16509,0.6156471
16518,0.6154342
16527,0.6152508
16536,0.6150211
16545,0.6146861
16554,0.6144272
16563,0.6141297
16572,0.6138053
16581,0.6134719
16590,0.6132267
16599,0.613002
16608,0.6128494
16617,0.6127146
16626,0.6125415
16635,0.6123923
16644,0.6122908
16653,0.6121714
16662,0.6120717
16671,0.6119721
16680,0.6119042
16689,0.6118375
16698,0.6117774
16707,0.611716
16716,0.6116495
16725,0.6114979
16734,0.6114264
16743,0.6113218
16752,0.6112069
16761,0.6111555
16770,0.6110766
16779,0.6110133
16788,0.6109375
16797,0.6108506
16806,0.6107782
16815,0.6106644
16824,0.6105999
16833,0.6106132
16842,0.6106534
16851,0.6106436
16860,0.6107429
16869,0.610838
16878,0.6109247
16887,0.6109279
16896,0.610981
16905,0.6109926
16914,0.6107618
16923,0.6106424
16932,0.6103886
16941,0.6101388
16950,0.610031
16959,0.60979
16968,0.6095126
16977,0.6093651
16986,0.6091272
16995,0.609009
17004,0.6089305
17013,0.6087269
17022,0.6086756
17031,0.6086239
17040,0.6086134
17049,0.6084365
17058,0.6083743
17067,0.6082065
17076,0.6081258
17085,0.60808
17094,0.6080447
17103,0.6079435
17112,0.6077747
17121,0.6076561
17130,0.6075645
17139,0.6074937
17148,0.6074953
17157,0.6074726
17166,0.607533
17175,0.6075546
17184,0.6076174
17193,0.6077361
17202,0.607956
17211,0.6080867
17220,0.6082981
17229,0.6085101
17238,0.6087761
17247,0.6090472
17256,0.6092889
17265,0.6095065
17274,0.6095366
17283,0.609634
17292,0.6096545
17301,0.6096524
17310,0.6095507
17319,0.6094376
17328,0.609223
17337,0.6090345
17346,0.6088176
17355,0.6086999
17364,0.6087288
17373,0.6086909
17382,0.6085928
17391,0.608531
17400,0.6084685
17409,0.6084623
17418,0.6084007
17427,0.6084122
17436,0.6084199
17445,0.608393
17454,0.6084309
17463,0.6084521
17472,0.6083793
17481,0.6083059
17489,0.6082823
17498,0.6082692
17507,0.6082709
17516,0.6083211
17525,0.6084971
17534,0.6085259
17543,0.6086196
17552,0.6087096
17561,0.60865
17570,0.608696
17579,0.6087411
17588,0.6088676
17597,0.6090296
17606,0.6091283
17615,0.6091019
17624,0.6091498
17633,0.6093801
17642,0.6096256
17651,0.6098399
17660,0.6100928
17669,0.6103391
17678,0.6105865
17687,0.6109201
17696,0.6111116
17705,0.6113104
17714,0.6113902
17723,0.6112559
17732,0.6111923
17741,0.6111341
17750,0.6109459
17759,0.6108049
17768,0.6107154
17777,0.6105248
17786,0.6104401
17795,0.6103309
17804,0.6102525
17813,0.6101841
17822,0.6101666
17831,0.6101315
17840,0.6101346
17849,0.610174
17858,0.6101836
17867,0.6101601
17876,0.6102584
17885,0.6103089
17894,0.6103033
17903,0.6104081
17912,0.6103248
17921,0.610239
17930,0.6100748
17939,0.6099876
17948,0.6098768
17957,0.6097826
17966,0.6097016
17975,0.6095876
17984,0.6094931
17993,0.6092626
18002,0.6091283
18011,0.6088753
18020,0.6086446
18029,0.6084781
18038,0.6082115
18047,0.6078778
18056,0.6075686
18065,0.6073793
18074,0.6072655
18083,0.6071808
18092,0.6071869
18101,0.6072888
18110,0.6075382
18119,0.6076861
18128,0.6077793
18137,0.6077301
18146,0.6076941
18155,0.6078253
18164,0.607838
18173,0.6078648
18182,0.6078165
18191,0.6076256
18200,0.6074901
18209,0.6073761
18218,0.607246
18227,0.6071305
18236,0.6070175
18245,0.6068738
18254,0.6068241
18263,0.6068922
18272,0.6069165
18281,0.6068738
18290,0.6069738
18299,0.6071189
18308,0.6072485
18317,0.6073131
18326,0.6074319
18335,0.6075887
18344,0.6078635
18353,0.6079989
18362,0.6080995
18371,0.6080493
18380,0.6080492
18389,0.608065
18398,0.6081247
18407,0.608132
18416,0.6079955
18425,0.6079489
18434,0.6079042
18443,0.607902
18452,0.6077956
18461,0.6077604
18470,0.6074991
18478,0.6073046
18487,0.6072946
18496,0.6072851
18505,0.607332
18514,0.607286
18523,0.60723
18532,0.6072421
18541,0.607252
18550,0.6071544
18559,0.6070914
18568,0.6070279
18577,0.6069564
18586,0.6068345
18595,0.6066496
18604,0.6064774
18613,0.6063388
18622,0.6061468
18631,0.6060352
18640,0.6059234
18649,0.6058598
18658,0.605787
18667,0.6057289
18676,0.6057106
18685,0.605669
18694,0.6055821
18703,0.6055082
18712,0.6053493
18721,0.6052147
18730,0.6051347
18739,0.605066
18748,0.6049022
18757,0.6048378
18766,0.6048049
18775,0.6047548
18784,0.6046993
18793,0.604678
18802,0.6046147
18811,0.6046169
18820,0.604635
18829,0.6045764
18838,0.6045303
18847,0.6045349
18856,0.6044824
18865,0.604422
18874,0.6043725
18883,0.604347
18892,0.6042821
18901,0.6041597
18910,0.603986
18919,0.6038906
18928,0.603692
18937,0.6036112
18946,0.603453
18955,0.6033651
18964,0.6032135
18973,0.6030917
18982,0.6029131
18991,0.602751
19000,0.6025892
19009,0.602456
19018,0.6022591
19027,0.6018687
19036,0.6014856
19045,0.60113
19054,0.6008353
19063,0.6005709
19072,0.6003113
19081,0.6000918
19090,0.5998901
19099,0.5997617
19108,0.5996557
19117,0.5996057
19126,0.5995635
19135,0.5995762
19144,0.5995586
19153,0.5995122
19162,0.5995064
19171,0.5994618
19180,0.5994567
19189,0.5993703
19198,0.5992815
19207,0.599172
19216,0.5991062
19225,0.5991526
19234,0.5991395
19243,0.599046
19252,0.5989778
19261,0.5988705
19270,0.5989883
19279,0.5990611
19288,0.5990802
19297,0.5992229
19306,0.5992463
19315,0.5993031
19324,0.5994215
19333,0.5993835
19342,0.5994469
19351,0.5995096
19360,0.5995051
19369,0.5993263
19378,0.5992583
19387,0.5991449
19396,0.599016
19405,0.5989326
19414,0.5988056
19423,0.5986621
19432,0.598524
19441,0.5984362
19450,0.598191
19459,0.5979282
19467,0.5976916
19476,0.5974833
19485,0.5972575
19494,0.596963
19503,0.5966866
19512,0.5964181
19521,0.5961029
19530,0.5957226
19539,0.5954286
19548,0.595156
19557,0.594909
19566,0.5946616
19575,0.5943947
19584,0.5940346
19593,0.5937596
19602,0.5934981
19611,0.5933726
19620,0.5930857
19629,0.5928161
19638,0.5925697
19647,0.5923974
19656,0.5921916
19665,0.591998
19674,0.5918508
19683,0.5916881
19692,0.5915316
19701,0.5915122
19710,0.5914046
19719,0.5912656
19728,0.5911742
19737,0.5911011
19746,0.5911435
19755,0.5911948
19764,0.5912531
19773,0.5913435
19782,0.5913692
19791,0.5914848
19800,0.5915946
19809,0.5917373
19818,0.5918274
19827,0.5919041
19836,0.5919518
19845,0.5920192
19854,0.5921257
19863,0.5922231
19872,0.5922489
19881,0.5922749
19890,0.5922731
19899,0.5922762
19908,0.5922649
19917,0.5923245
19926,0.5923597
19935,0.5922779
19944,0.5923604
19953,0.5923474
19962,0.5923607
19971,0.5923931
19980,0.592479
19989,0.5925514
19998,0.5925824
20007,0.5926173
20016,0.5926967
20025,0.5928589
20034,0.5930404
20043,0.5932201
20052,0.5933383
20061,0.5934296
20070,0.5935322
20079,0.5936371
20088,0.5936481
20097,0.5937227
20106,0.5938051
20115,0.5938246
20124,0.5937265
20133,0.5937218
20142,0.5935726
20151,0.5935197
20160,0.593437
20169,0.5933531
20178,0.5932405
20187,0.5932099
20196,0.5931272
20205,0.5930381
20214,0.5930052
20223,0.5929664
20232,0.5929377
20241,0.5929459
20250,0.5928857
20259,0.5928065
20268,0.592813
20277,0.5928163
20286,0.5928071
20295,0.5928736
20304,0.5929407
20313,0.592983
20322,0.5930566
20331,0.5931349
20340,0.5931884
20349,0.5932164
20358,0.5932445
20367,0.5932517
20376,0.5933025
20385,0.5932768
20394,0.593249
20403,0.5932178
20412,0.5932955
20421,0.5934147
20430,0.5934438
20439,0.5933214
20448,0.5932185
20456,0.5930933
20465,0.5930055
20474,0.5929005
20483,0.5927738
20492,0.5926567
20501,0.5925137
20510,0.5923415
20519,0.5922739
20528,0.5922104
20537,0.5920671
20546,0.5919477
20555,0.591762
20564,0.5916609
20573,0.5915994
20582,0.591527
20591,0.5914369
20600,0.5913745
20609,0.5912513
20618,0.5910249
20627,0.590862
20636,0.5907362
20645,0.5905696
20654,0.5906339
20663,0.5906872
20672,0.5906895
20681,0.590736
20690,0.590728
20699,0.5907916
20708,0.5907882
20717,0.5907791
20726,0.5908187
20735,0.5908033
20744,0.5907448
20753,0.590705
20762,0.5906643
20771,0.590685
20780,0.5907092
20789,0.5906434
20798,0.5904864
20807,0.5903638
20816,0.590259
20825,0.5901017
20834,0.5900545
20843,0.5899806
20852,0.589841
20861,0.5896765
20870,0.5895183
20879,0.5894041
20888,0.5891992
20897,0.5890356
20906,0.5888965
20915,0.5887593
20924,0.5886601
20933,0.5885844
20942,0.5884411
20951,0.5882846
20960,0.5881221
20969,0.5880197
20978,0.5880282
20987,0.587966
20996,0.5880478
21005,0.5880277
21014,0.5880453
21023,0.5882149
21032,0.5882698
21041,0.5883196
21050,0.5883582
21059,0.5882745
21068,0.5881465
21077,0.5879961
21086,0.5878795
21095,0.5877911
21104,0.5875767
21113,0.5874058
21122,0.5872768
21131,0.5871424
21140,0.5870841
21149,0.5870512
21158,0.5869532
21167,0.5868575
21176,0.5868229
21185,0.5868241
21194,0.5868277
21203,0.5868667
21212,0.5869105
21221,0.5868615
21230,0.586885
21239,0.5867867
21248,0.5867594
21257,0.5866385
21266,0.5864536
21275,0.586285
21284,0.5862255
21293,0.586206
21302,0.5860975
21311,0.5859625
21320,0.5858049
21329,0.585669
21338,0.5854857
21347,0.5852817
21356,0.5851396
21365,0.5850007
21374,0.5848627
21383,0.5846624
21392,0.5844241
21401,0.5841571
21410,0.5839474
21419,0.5837524
21428,0.5835056
21437,0.5832969
21445,0.5831592
21454,0.5829602
21463,0.5827832
21472,0.5826709
21481,0.5825414
21490,0.5824011
21499,0.582276
21508,0.5821158
21517,0.5818594
21526,0.5817968
21535,0.5817135
21544,0.5816213
21553,0.581452
21562,0.5812761
21571,0.5811067
21580,0.5809588
21589,0.5807537
21598,0.5805987
21607,0.5806163
21616,0.5804647
21625,0.5803618
21634,0.5803095
21643,0.5802838
21652,0.5802821
21661,0.5803075
21670,0.5802118
21679,0.5801535
21688,0.5801309
21697,0.5801495
21706,0.5801965
21715,0.5802708
21724,0.5803583
21733,0.5805569
21742,0.5805615
21751,0.5804997
21760,0.5804173
21769,0.5804254
21778,0.5803666
21787,0.5804073
21796,0.580326
21805,0.5802586
21814,0.5801774
21823,0.5801584
21832,0.5800801
21841,0.5799128
21850,0.5798242
21859,0.5796406
21868,0.5794407
21877,0.5792945
21886,0.5791779
21895,0.5790758
21904,0.5790079
21913,0.5788683
21922,0.5788652
21931,0.578912
21940,0.5789328
21949,0.5789491
21958,0.5789787
21967,0.5789325
21976,0.5788576
21985,0.5787742
21994,0.5786495
22003,0.5785256
22012,0.5784043
22021,0.5782437
22030,0.5780321
22039,0.5778255
22048,0.577579
22057,0.5773825
22066,0.5771989
22075,0.577006
22084,0.576828
22093,0.5766836
22102,0.5764609
22111,0.5762541
22120,0.5761714
22129,0.576126
22138,0.5759858
22147,0.5758485
22156,0.5756987
22165,0.5755801
22174,0.5754471
22183,0.5752994
22192,0.5752254
22201,0.5751896
22210,0.5752134
22219,0.5751896
22228,0.5751936
22237,0.5751633
22246,0.5750243
22255,0.5749085
22264,0.5747804
22273,0.5746451
22282,0.5744321
22291,0.5742587
22300,0.574156
22309,0.5740693
22318,0.5739024
22327,0.5737338
22336,0.5735784
22345,0.5734495
22354,0.5733161
22363,0.5732168
22372,0.5732128
22381,0.5732305
22390,0.573245
22399,0.5732959
22408,0.573285
22417,0.5733669
22426,0.5734309
22434,0.5734827
22443,0.5735127
22452,0.573447
22461,0.57339
22470,0.5732833
22479,0.5731389
22488,0.5729534
22497,0.572777
22506,0.5726177
22515,0.5724611
22524,0.5722891
22533,0.5721806
22542,0.5720454
22551,0.5718955
22560,0.5717338
22569,0.5715878
22578,0.5715866
22587,0.571462
22596,0.571386
22605,0.5713613
22614,0.5712649
22623,0.5711515
22632,0.5709983
22641,0.5708381
22650,0.5707061
22659,0.5705886
22668,0.5705138
22677,0.5704125
22686,0.5703327
22695,0.5702368
22704,0.5701932
22713,0.5701521
22722,0.5700682
22731,0.5699374
22740,0.5698624
22749,0.5697922
22758,0.5697534
22767,0.5696942
22776,0.5695911
22785,0.5694791
22794,0.569434
22803,0.5694095
22812,0.5693383
22821,0.5693139
22830,0.5692499
22839,0.5691119
22848,0.5690185
22857,0.5688926
22866,0.5686958
22875,0.5686002
22884,0.5684741
22893,0.5683431
22902,0.5682669
22911,0.5681149
22920,0.5679557
22929,0.5678968
22938,0.567847
22947,0.567787
22956,0.5676615
22965,0.567544
22974,0.567427
22983,0.5673479
22992,0.5672916
23001,0.5671986
23010,0.5671146
23019,0.5670499
23028,0.5669868
23037,0.5669135
23046,0.5668197
23055,0.5666731
23064,0.5665473
23073,0.5663617
23082,0.5661163
23091,0.5659586
23100,0.56579
23109,0.565657
23118,0.5655557
23127,0.5653567
23136,0.5652152
23145,0.5650709
23154,0.5649155
23163,0.5647942
23172,0.5647034
23181,0.5646247
23190,0.564479
23199,0.5643524
23208,0.5642175
23217,0.5641158
23226,0.564009
23235,0.5639618
23244,0.5638956
23253,0.5638007
23262,0.5636732
23271,0.5636082
23280,0.5635851
23289,0.5636026
23298,0.5636321
23307,0.5636297
23316,0.5635948
23325,0.5635589
23334,0.5634969
23343,0.5634215
23352,0.5633453
23361,0.5632985
23370,0.5632335
23379,0.5631044
23388,0.5630442
23397,0.562966
23406,0.5628778
23415,0.5627874
23423,0.5627151
23432,0.5626204
23441,0.5625061
23450,0.5624772
23459,0.5624104
23468,0.5623361
23477,0.5623005
23486,0.5623409
23495,0.5623741
23504,0.5623747
23513,0.5624483
23522,0.5625459
23531,0.5625801
23540,0.5626251
23549,0.5627648
23558,0.5628341
23567,0.56292
23576,0.5629229
23585,0.5629355
23594,0.5629472
23603,0.5629145
23612,0.5629328
23621,0.5628912
23630,0.5629053
23639,0.5629164
23648,0.5628995
23657,0.5628461
23666,0.5627982
23675,0.5627276
23684,0.5626405
23693,0.5625671
23702,0.5624429
23711,0.5623441
23720,0.5622977
23729,0.5622909
23738,0.5622651
23747,0.562153
23756,0.5621507
23765,0.5620404
23774,0.5619429
23783,0.5619233
23792,0.5618729
23801,0.5618276
23810,0.5616673
23819,0.5615162
23828,0.5613792
23837,0.5612178
23846,0.5610483
23855,0.5608354
23864,0.5606844
23873,0.5605198
23882,0.5604299
23891,0.5603322
23900,0.5602408
23909,0.5601662
23918,0.5601329
23927,0.5601089
23936,0.5601256
23945,0.5601593
23954,0.5601178
23963,0.5600664
23972,0.5600188
23981,0.5599025
23990,0.5598066
23999,0.5597832
24008,0.5597291
24017,0.5596339
24026,0.559498
24035,0.5594395
24044,0.5593603
24053,0.5593122
24062,0.5592669
24071,0.5591587
24080,0.5590938
24089,0.559009
24098,0.5588858
24107,0.5587003
24116,0.5585568
24125,0.5583467
24134,0.5581208
24143,0.5579496
24152,0.5577339
24161,0.5575865
24170,0.5574078
24179,0.5573551
24188,0.5572505
24197,0.557107
24206,0.5570285
24215,0.5569331
24224,0.5568579
24233,0.5567669
24242,0.5567197
24251,0.5566864
24260,0.5566387
24269,0.5566209
24278,0.55664
24287,0.5566402
24296,0.5566734
24305,0.5567045
24314,0.5568068
24323,0.556881
24332,0.5569301
24341,0.5569874
24350,0.557103
24359,0.5571495
24368,0.5571778
24377,0.5571716
24386,0.5571426
24395,0.5570982
24404,0.5570676
24412,0.5569722
24421,0.5568
24430,0.5566568
24439,0.5565688
24448,0.5565174
24457,0.5564743
24466,0.5563696
24475,0.5562498
24484,0.5561565
24493,0.5560961
24502,0.5560301
24511,0.5559719
24520,0.5559196
24529,0.5558149
24538,0.5557444
24547,0.5556862
24556,0.5555731
24565,0.5554473
24574,0.555339
24583,0.5552613
24592,0.5551456
24601,0.5549946
24610,0.5548272
24619,0.5546857
24628,0.5545121
24637,0.5543949
24646,0.5543142
24655,0.5541734
24664,0.5540185
24673,0.5538886
24682,0.5537572
24691,0.5536169
24700,0.5534549
24709,0.5534065
24718,0.5533756
24727,0.5533486
24736,0.5533027
24745,0.5531881
24754,0.5530616
24763,0.5529425
24772,0.552827
24781,0.5527181
24790,0.5526328
24799,0.5526635
24808,0.552544
24817,0.55248
24826,0.5523947
24835,0.5522471
24844,0.5521599
24853,0.5520988
24862,0.5519775
24871,0.5518067
24880,0.5516172
24889,0.5513835
24898,0.5511945
24907,0.5510094
24916,0.5508527
24925,0.5507606
24934,0.550675
24943,0.5506203
24952,0.5506081
24961,0.5506238
24970,0.5506209
24979,0.5506185
24988,0.550631
24997,0.5506085
25006,0.5506087
25015,0.5505785
25024,0.5505855
25033,0.5505188
25042,0.5504523
25051,0.5503848
25060,0.5502991
25069,0.5502417
25078,0.5501583
25087,0.550052
25096,0.5499928
25105,0.5499696
25114,0.5499724
25123,0.5500546
25132,0.5501062
25141,0.5501314
25150,0.5501359
25159,0.5501599
25168,0.5502252
25177,0.5502454
25186,0.5502879
25195,0.5502868
25204,0.5503266
25213,0.5503347
25222,0.5503605
25231,0.5503913
25240,0.5503748
25249,0.550266
25258,0.5502016
25267,0.5501677
25276,0.5501474
25285,0.5501273
25294,0.5501124
25303,0.550085
25312,0.5500285
25321,0.5499967
25330,0.5499615
25339,0.5500354
25348,0.5500484
25357,0.5500622
25366,0.550062
25375,0.5499814
25384,0.5499119
25392,0.5498475
25401,0.5498016
25410,0.5497285
25419,0.5496154
25428,0.5494828
25437,0.5493035
25446,0.5491311
25455,0.5489664
25464,0.5488636
25473,0.5487606
25482,0.548642
25491,0.5485345
25500,0.5484302
25509,0.5483324
25518,0.5482472
25527,0.5481351
25536,0.5479919
25545,0.5479074
25554,0.5478403
25563,0.5477184
25572,0.5476197
25581,0.5475458
25590,0.5474201
25599,0.5473155
25608,0.5472089
25617,0.5470997
25626,0.5470123
25635,0.5469193
25644,0.5468215
25653,0.5467029
25662,0.5465465
25671,0.546429
25680,0.5462795
25689,0.5461251
25698,0.5459342
25707,0.5457441
25716,0.5456954
25725,0.545597
25734,0.545442
25743,0.5453597
25752,0.545252
25761,0.5451153
25770,0.5450486
25779,0.5449757
25788,0.5448879
25797,0.54487
25806,0.5448879
25815,0.5448702
25824,0.544822
25833,0.5447963
25842,0.5447737
25851,0.5447453
25860,0.5447124
25869,0.5447017
25878,0.5446419
25887,0.5445722
25896,0.5444587
25905,0.5443903
25914,0.5442882
25923,0.5441902
25932,0.5440373
25941,0.5438728
25950,0.5438031
25959,0.5437384
25968,0.5436387
25977,0.5434796
25986,0.5433697
25995,0.5433244
26004,0.5432378
26013,0.5431545
26022,0.543083
26031,0.5430315
26040,0.5429741
26049,0.5429388
26058,0.5428836
26067,0.5428316
26076,0.5428053
26085,0.542792
26094,0.5427905
26103,0.5427865
26112,0.5427276
26121,0.5428013
26130,0.542845
26139,0.5428473
26148,0.5428432
26157,0.5428331
26166,0.5428084
26175,0.5428557
26184,0.5429036
26193,0.5429562
26202,0.5429835
26211,0.5430795
26220,0.5431172
26229,0.5431785
26238,0.543188
26247,0.5431615
26256,0.5431505
26265,0.5431072
26274,0.5430327
26283,0.5429006
26292,0.5427628
26301,0.5426291
26310,0.5425077
26319,0.5423739
26328,0.5422123
26337,0.5420786
26346,0.5420043
26355,0.5419042
26364,0.5418862
26373,0.5418314
26381,0.5418029
26390,0.5416972
26399,0.5416509
26408,0.5415765
26417,0.541544
26426,0.5415099
26435,0.5414653
26444,0.5414698
26453,0.5414711
26462,0.5415069
26471,0.5415387
26480,0.54156
26489,0.5416198
26498,0.5415324
26507,0.5415061
26516,0.5415559
26525,0.5415237
26534,0.5415041
26543,0.5415094
26552,0.5415542
26561,0.5415479
26570,0.5415201
26579,0.5414793
26588,0.5414543
26597,0.5414546
26606,0.5414771
26615,0.5414926
26624,0.5415427
26633,0.5415842
26642,0.541636
26651,0.5417629
26660,0.5419222
26669,0.5420455
26678,0.5421598
26687,0.5421008
26696,0.5420975
26705,0.5419993
26714,0.5418641
26723,0.5417915
26732,0.5417504
26741,0.5417198
26750,0.5417108
26759,0.541666
26768,0.5416392
26777,0.5415827
26786,0.5415572
26795,0.5415305
26804,0.5415126
26813,0.5414919
26822,0.5415371
26831,0.5415923
26840,0.5416508
26849,0.541866
26858,0.5419954
26867,0.5420969
26876,0.5422706
26885,0.5424356
26894,0.5426113
26903,0.542721
26912,0.5429141
26921,0.5429574
26930,0.5430809
26939,0.5431079
26948,0.5430362
26957,0.5429729
26966,0.5428947
26975,0.542734
26984,0.5426576
26993,0.542587
27002,0.5425007
27011,0.5424447
27020,0.5423886
27029,0.5423067
27038,0.5422808
27047,0.5422344
27056,0.5422678
27065,0.5422299
27074,0.5422732
27083,0.5422789
27092,0.5422593
27101,0.5422214
27110,0.5421618
27119,0.5421092
27128,0.5420252
27137,0.5419878
27146,0.5420442
27155,0.5421636
27164,0.5422371
27173,0.5423016
27182,0.5424861
27191,0.5426268
27200,0.5427591
27209,0.5428714
27218,0.5429242
27227,0.5430062
27236,0.5430562
27245,0.5429952
27254,0.5430009
27263,0.543004
27272,0.5429855
27281,0.5430888
27290,0.5431248
27299,0.5432128
27308,0.5432443
27317,0.5432481
27326,0.543266
27335,0.5432787
27344,0.5432435
27353,0.5432502
27362,0.5432333
27370,0.5431877
27379,0.5431231
27388,0.5430534
27397,0.5429444
27406,0.5428265
27415,0.5427081
27424,0.5426186
27433,0.5425339
27442,0.5424352
27451,0.5423412
27460,0.5423067
27469,0.5423048
27478,0.5423187
27487,0.5423829
27496,0.5424059
27505,0.5424123
27514,0.5424019
27523,0.5423865
27532,0.5424066
27541,0.5424356
27550,0.542391
27559,0.5423768
27568,0.5423742
27577,0.5423238
27586,0.5422991
27595,0.5422507
27604,0.5421558
27613,0.5420406
27622,0.541964
27631,0.5418686
27640,0.54182
27649,0.5417925
27658,0.5417585
27667,0.5417261
27676,0.5417065
27685,0.54171
27694,0.5416994
27703,0.5417068
27712,0.5416782
27721,0.5416663
27730,0.5416459
27739,0.5415938
27748,0.5415251
27757,0.541486
27766,0.5414628
27775,0.5414464
27784,0.5414594
27793,0.5414413
27802,0.5414577
27811,0.5414544
27820,0.5414821
27829,0.5415065
27838,0.5415279
27847,0.5415534
27856,0.5415376
27865,0.5415255
27874,0.5415887
27883,0.5415981
27892,0.5416186
27901,0.5416767
27910,0.5416845
27919,0.5417189
27928,0.5416718
27937,0.5416229
27946,0.541578
27955,0.5415245
27964,0.5414484
27973,0.5413803
27982,0.5413583
27991,0.541321
28000,0.5412325
28009,0.5411977
28018,0.541201
28027,0.5411743
28036,0.5411831
28045,0.541193
28054,0.5412472
28063,0.54126
28072,0.5411976
28081,0.5411179
28090,0.541031
28099,0.5409521
28108,0.5409095
28117,0.5409593
28126,0.5409531
28135,0.5409892
28144,0.5410036
28153,0.5409983
28162,0.5410218
28171,0.5410512
28180,0.5410618
28189,0.5411043
28198,0.5411425
28207,0.541195
28216,0.5412118
28225,0.5411645
28234,0.5411336
28243,0.5411002
28252,0.5410974
28261,0.5409934
28270,0.5408738
28279,0.5407691
28288,0.5407062
28297,0.5406797
28306,0.5407161
28315,0.5407413
28324,0.5407515
28333,0.5407589
28342,0.5407806
28351,0.5408305
28359,0.5408657
28368,0.5408748
28377,0.5408998
28386,0.5408709
28395,0.5408712
28404,0.5409051
28413,0.5408597
28422,0.5407998
28431,0.5407914
28440,0.5407974
28449,0.5407805
28458,0.5407978
28467,0.5408527
28476,0.5409024
28485,0.5408843
28494,0.5408781
28503,0.5409435
28512,0.5409996
28521,0.5410016
28530,0.5409975
28539,0.5409535
28548,0.5408433
28557,0.5407632
28566,0.5407513
28575,0.5407663
28584,0.540761
28593,0.5407842
28602,0.5407809
28611,0.5407745
28620,0.54079
28629,0.5407401
28638,0.5406912
28647,0.5405759
28656,0.5404783
28665,0.5404236
28674,0.5403767
28683,0.5403292
28692,0.5402783
28701,0.5402317
28710,0.5402416
28719,0.5402479
28728,0.5402784
28737,0.5402971
28746,0.5402327
28755,0.5401886
28764,0.540146
28773,0.5400499
28782,0.5399571
28791,0.5399031
28800,0.5397746
28809,0.5396413
28818,0.5395646
28827,0.539429
28836,0.5393451
28845,0.5393023
28854,0.5392826
28863,0.5392655
28872,0.5392385
28881,0.5392297
28890,0.5392044
28899,0.5391421
28908,0.5391037
28917,0.5390645
28926,0.5389977
28935,0.5389137
28944,0.538843
28953,0.5387548
28962,0.5387376
28971,0.5386635
28980,0.5386108
28989,0.5386214
28998,0.538652
29007,0.538712
29016,0.5388061
29025,0.5389249
29034,0.5389908
29043,0.5391073
29052,0.5392171
29061,0.5392898
29070,0.5393766
29079,0.5394328
29088,0.5395576
29097,0.5395453
29106,0.5395942
29115,0.539621
29124,0.5397168
29133,0.5397951
