time,r2,r4,a2
1.322,0.3763811,0.8721155,2.693768
1.324,0.3765877,0.8730267,2.693571
1.326,0.3768036,0.8739476,2.693232
1.328,0.3770285,0.8748772,2.692752
1.33,0.3772618,0.8758148,2.692137
1.332,0.3775033,0.8767595,2.691392
1.334,0.3777525,0.8777111,2.690524
1.336,0.378009,0.8786691,2.68954
1.338,0.3782722,0.8796328,2.688448
1.34,0.3785418,0.8806024,2.687257
1.342,0.3788172,0.8815781,2.685977
1.344,0.3790979,0.88256,2.68462
1.346,0.3793835,0.8835484,2.683195
1.348,0.3796733,0.8845432,2.681715
1.35,0.379967,0.8855451,2.68019
1.352,0.3802639,0.886554,2.67863
1.354,0.3805638,0.8875705,2.677047
1.356,0.3808661,0.8885949,2.675448
1.358,0.3811706,0.8896269,2.673841
1.36,0.3814768,0.8906671,2.672234
1.362,0.3817845,0.8917152,2.670632
1.364,0.3820933,0.8927713,2.669042
1.366,0.3824028,0.8938352,2.667469
1.368,0.3827129,0.8949063,2.665918
1.37,0.3830231,0.8959848,2.664393
1.372,0.3833331,0.8970701,2.662899
1.374,0.3836427,0.8981608,2.661436
1.376,0.3839515,0.8992568,2.66001
1.378,0.3842592,0.9003568,2.658621
1.38,0.3845655,0.90146,2.65727
1.382,0.3848702,0.9025652,2.655959
1.384,0.385173,0.9036721,2.65469
1.386,0.3854736,0.9047799,2.653465
1.388,0.3857718,0.9058878,2.652286
1.39,0.3860674,0.9069959,2.651156
1.392,0.3863601,0.9081043,2.65008
1.394,0.3866499,0.9092128,2.64906
1.396,0.3869365,0.9103218,2.6481
1.398,0.3872198,0.9114314,2.647205
1.4,0.3874997,0.9125419,2.646376
1.402,0.3877761,0.9136534,2.645615
1.404,0.388049,0.9147665,2.644922
1.406,0.3883187,0.9158814,2.644298
1.408,0.3885851,0.9169977,2.643738
1.41,0.3888485,0.9181164,2.643243
1.412,0.389109,0.9192369,2.642807
1.414,0.3893668,0.9203595,2.642427
1.416,0.3896221,0.9214844,2.642102
1.418,0.389875,0.922611,2.641826
1.42,0.3901257,0.9237398,2.641597
1.422,0.3903743,0.9248707,2.641412
1.424,0.3906209,0.9260026,2.641266
1.426,0.3908658,0.9271359,2.641157
1.428,0.391109,0.9282696,2.641076
1.43,0.3913508,0.9294034,2.641021
1.432,0.3915912,0.9305363,2.640984
1.434,0.3918305,0.9316683,2.640961
1.436,0.392069,0.9327989,2.640946
1.438,0.3923067,0.9339274,2.640934
1.44,0.392544,0.9350542,2.640922
1.442,0.3927809,0.9361795,2.640908
1.444,0.3930176,0.9373035,2.640889
1.446,0.3932543,0.9384263,2.640864
1.448,0.393491,0.9395485,2.640834
1.45,0.3937279,0.9406706,2.640797
1.452,0.393965,0.9417926,2.640754
1.454,0.3942025,0.9429154,2.640702
1.456,0.3944407,0.9440392,2.640641
1.458,0.3946797,0.9451638,2.640565
1.46,0.3949197,0.9462901,2.640474
1.462,0.395161,0.9474176,2.640362
1.464,0.3954038,0.9485467,2.640225
1.466,0.3956482,0.9496776,2.640064
1.468,0.3958944,0.9508101,2.639873
1.47,0.3961426,0.9519447,2.639652
1.472,0.3963927,0.9530813,2.639401
1.474,0.3966448,0.9542195,2.639117
1.476,0.396899,0.9553598,2.638801
1.478,0.3971551,0.9565012,2.63845
1.48,0.3974133,0.9576438,2.638065
1.482,0.3976734,0.9587867,2.637644
1.484,0.3979355,0.9599298,2.637185
1.486,0.3981994,0.9610726,2.63669
1.488,0.3984652,0.9622143,2.636155
1.49,0.3987328,0.9633553,2.635581
1.492,0.3990021,0.9644953,2.634972
1.494,0.3992729,0.9656343,2.634329
1.496,0.3995452,0.9667723,2.633654
1.498,0.3998187,0.9679098,2.632953
1.5,0.4000934,0.9690469,2.63223
1.502,0.4003688,0.9701838,2.631489
1.504,0.4006451,0.971321,2.630734
1.506,0.4009219,0.9724588,2.629968
1.508,0.4011993,0.9735973,2.629194
1.51,0.4014772,0.974737,2.628415
1.512,0.4017554,0.9758776,2.627631
1.514,0.402034,0.9770193,2.626843
1.516,0.4023128,0.9781625,2.626057
1.518,0.4025917,0.9793067,2.62527
1.52,0.4028707,0.9804526,2.624487
1.522,0.4031495,0.9815999,2.62371
1.524,0.403428,0.9827481,2.622942
1.526,0.4037061,0.9838975,2.622185
1.528,0.4039834,0.9850472,2.621439
1.53,0.40426,0.9861968,2.620706
1.532,0.4045356,0.9873456,2.619987
1.534,0.40481,0.988493,2.619281
1.536,0.4050832,0.9896386,2.61859
1.538,0.405355,0.9907813,2.617912
1.54,0.4056253,0.9919212,2.617249
1.542,0.4058939,0.9930578,2.616603
1.544,0.4061607,0.9941911,2.615975
1.546,0.4064254,0.9953208,2.615368
1.548,0.406688,0.9964472,2.614788
1.55,0.4069481,0.9975703,2.614238
1.552,0.4072056,0.9986904,2.613721
1.554,0.4074603,0.9998081,2.613244
1.556,0.4077121,1.000923,2.612807
1.558,0.407961,1.002036,2.612414
1.56,0.4082069,1.003148,2.612066
1.562,0.4084497,1.004258,2.611764
1.564,0.4086895,1.005366,2.611508
1.566,0.4089263,1.006474,2.6113
1.568,0.40916,1.00758,2.611139
1.57,0.4093907,1.008684,2.611026
1.572,0.4096183,1.009788,2.610961
1.574,0.4098428,1.01089,2.610942
1.576,0.4100641,1.01199,2.610971
1.578,0.4102823,1.013088,2.611045
1.58,0.4104972,1.014183,2.611162
1.582,0.4107089,1.015274,2.61132
1.584,0.4109175,1.01636,2.611518
1.586,0.4111228,1.017443,2.611753
1.588,0.4113249,1.018519,2.612024
1.59,0.4115237,1.019591,2.61233
1.592,0.4117193,1.020656,2.612669
1.594,0.4119117,1.021716,2.613045
1.596,0.4121006,1.02277,2.613456
1.598,0.412286,1.023818,2.613907
1.6,0.412468,1.024861,2.614397
1.602,0.4126464,1.025899,2.61493
1.604,0.4128213,1.026933,2.615506
1.606,0.4129928,1.027962,2.616126
1.608,0.413161,1.028988,2.616788
1.61,0.4133261,1.030011,2.617491
1.612,0.4134881,1.031031,2.618236
1.614,0.4136474,1.032048,2.619016
1.616,0.413804,1.033063,2.619834
1.618,0.413958,1.034075,2.620686
1.62,0.4141097,1.035086,2.621571
1.622,0.4142591,1.036096,2.622489
1.624,0.4144062,1.037103,2.623438
1.626,0.414551,1.038109,2.624417
1.628,0.4146936,1.039112,2.625424
1.63,0.4148341,1.040112,2.626458
1.632,0.4149724,1.04111,2.627515
1.634,0.4151088,1.042104,2.628594
1.636,0.4152431,1.043094,2.629694
1.638,0.4153755,1.044081,2.63081
1.64,0.4155061,1.045064,2.631944
1.642,0.415635,1.046042,2.633091
1.644,0.4157621,1.047017,2.634255
1.646,0.4158873,1.047988,2.635433
1.648,0.4160109,1.048956,2.636629
1.65,0.4161327,1.04992,2.637842
1.652,0.4162527,1.050882,2.639074
1.654,0.4163711,1.051841,2.640326
1.656,0.4164879,1.052799,2.641597
1.658,0.4166033,1.053756,2.642888
1.66,0.4167175,1.054712,2.644196
1.662,0.4168305,1.055668,2.645521
1.664,0.4169426,1.056624,2.64686
1.666,0.4170539,1.05758,2.648214
1.668,0.4171645,1.058537,2.649579
1.67,0.4172745,1.059495,2.650955
1.672,0.4173841,1.060454,2.652342
1.674,0.4174931,1.061414,2.653739
1.676,0.4176017,1.062375,2.655145
1.678,0.4177098,1.063336,2.656558
1.68,0.4178176,1.064298,2.657979
1.682,0.4179248,1.06526,2.659405
1.684,0.4180317,1.066222,2.660836
1.686,0.4181382,1.067183,2.662271
1.688,0.4182444,1.068144,2.663707
1.69,0.4183502,1.069104,2.665147
1.692,0.4184556,1.070063,2.666588
1.694,0.4185606,1.071022,2.668032
1.696,0.4186652,1.07198,2.669479
1.698,0.4187692,1.072938,2.670932
1.7,0.4188727,1.073895,2.672391
1.702,0.4189756,1.074852,2.673859
1.704,0.4190779,1.07581,2.675337
1.706,0.4191796,1.076768,2.676825
1.708,0.4192809,1.077727,2.678324
1.71,0.4193819,1.078689,2.679833
1.712,0.4194826,1.079653,2.681352
1.714,0.4195832,1.080618,2.682879
1.716,0.4196837,1.081587,2.684415
1.718,0.4197843,1.082558,2.685957
1.72,0.419885,1.083533,2.687505
1.722,0.4199858,1.08451,2.689059
1.724,0.4200867,1.085489,2.690617
1.726,0.4201877,1.086471,2.692179
1.728,0.4202889,1.087454,2.69374
1.73,0.4203904,1.088439,2.695301
1.732,0.420492,1.089424,2.696859
1.734,0.4205938,1.09041,2.698413
1.736,0.420696,1.091396,2.69996
1.738,0.4207984,1.092382,2.701499
1.74,0.4209011,1.093368,2.70303
1.742,0.4210041,1.094352,2.704552
1.744,0.4211074,1.095337,2.706067
1.746,0.4212107,1.09632,2.707574
1.748,0.4213142,1.097303,2.709077
1.75,0.4214177,1.098286,2.710575
1.752,0.4215211,1.099268,2.712071
1.754,0.4216246,1.100251,2.713566
1.756,0.4217281,1.101234,2.71506
1.758,0.4218317,1.102218,2.716553
1.76,0.4219358,1.103204,2.718042
1.762,0.4220403,1.104191,2.719528
1.764,0.4221455,1.105181,2.721006
1.766,0.4222514,1.106173,2.722479
1.768,0.4223583,1.107168,2.723941
1.77,0.4224662,1.108166,2.725394
1.772,0.4225752,1.109167,2.726835
1.774,0.4226852,1.11017,2.728263
1.776,0.4227964,1.111175,2.729677
1.778,0.4229087,1.112182,2.731074
1.78,0.4230222,1.11319,2.732453
1.782,0.4231368,1.114198,2.73381
1.784,0.4232526,1.115207,2.735145
1.786,0.4233696,1.116215,2.736455
1.788,0.4234878,1.117222,2.737737
1.79,0.4236072,1.118227,2.738993
1.792,0.4237278,1.119231,2.74022
1.794,0.4238496,1.120234,2.741421
1.796,0.4239724,1.121235,2.742596
1.798,0.424096,1.122235,2.743748
1.8,0.4242206,1.123233,2.744879
1.802,0.4243459,1.124231,2.745992
1.804,0.4244719,1.125228,2.747089
1.806,0.4245985,1.126225,2.748171
1.808,0.4247258,1.127221,2.749239
1.81,0.4248539,1.128219,2.750294
1.812,0.4249828,1.129217,2.751336
1.814,0.4251127,1.130217,2.752363
1.816,0.4252436,1.131219,2.753378
1.818,0.4253755,1.132222,2.754376
1.82,0.4255085,1.133228,2.755362
1.822,0.4256427,1.134236,2.756334
1.824,0.4257778,1.135246,2.757293
1.826,0.4259139,1.136258,2.758239
1.828,0.4260509,1.13727,2.759171
1.83,0.4261887,1.138284,2.760089
1.832,0.426327,1.139298,2.760994
1.834,0.4264659,1.14031,2.761886
1.836,0.4266052,1.141322,2.762765
1.838,0.4267448,1.142332,2.76363
1.84,0.4268845,1.143339,2.764485
1.842,0.4270241,1.144344,2.765328
1.844,0.4271636,1.145346,2.766165
1.846,0.4273027,1.146345,2.766998
1.848,0.4274411,1.147341,2.76783
1.85,0.4275788,1.148335,2.768666
1.852,0.4277156,1.149327,2.76951
1.854,0.4278513,1.150317,2.770364
1.856,0.4279858,1.151306,2.771233
1.858,0.4281191,1.152293,2.772116
1.86,0.4282513,1.15328,2.773016
1.862,0.4283823,1.154266,2.773934
1.864,0.428512,1.155252,2.774871
1.866,0.4286406,1.156239,2.775829
1.868,0.428768,1.157226,2.776806
1.87,0.4288943,1.158214,2.777805
1.872,0.4290194,1.159203,2.778826
1.874,0.4291433,1.160193,2.779869
1.876,0.429266,1.161184,2.780935
1.878,0.4293874,1.162174,2.78202
1.88,0.4295077,1.163165,2.783124
1.882,0.4296266,1.164154,2.784245
1.884,0.4297442,1.165141,2.785381
1.886,0.4298606,1.166126,2.78653
1.888,0.4299755,1.167107,2.78769
1.89,0.4300892,1.168085,2.788859
1.892,0.4302015,1.169058,2.790038
1.894,0.4303123,1.170027,2.791226
1.896,0.4304216,1.170992,2.792425
1.898,0.4305295,1.171953,2.793637
1.9,0.4306358,1.172911,2.794863
1.902,0.4307405,1.173866,2.796105
1.904,0.4308438,1.174818,2.797364
1.906,0.4309457,1.175769,2.798639
1.908,0.4310464,1.176718,2.79993
1.91,0.431146,1.177666,2.801235
1.912,0.4312448,1.178614,2.802552
1.914,0.431343,1.179562,2.803878
1.916,0.4314407,1.180511,2.805213
1.918,0.4315381,1.181459,2.806552
1.92,0.4316354,1.182409,2.807895
1.922,0.4317328,1.183361,2.80924
1.924,0.4318304,1.184314,2.810585
1.926,0.4319283,1.185268,2.811927
1.928,0.4320266,1.186223,2.813262
1.93,0.4321256,1.187179,2.814588
1.932,0.4322251,1.188135,2.8159
1.934,0.4323256,1.18909,2.817194
1.936,0.4324269,1.190045,2.818467
1.938,0.4325293,1.190997,2.819714
1.94,0.4326328,1.191947,2.820934
1.942,0.4327374,1.192895,2.822123
1.944,0.4328433,1.193841,2.823282
1.946,0.4329504,1.194784,2.82441
1.948,0.4330587,1.195726,2.82551
1.95,0.4331683,1.196666,2.826581
1.952,0.4332792,1.197606,2.827626
1.954,0.4333915,1.198545,2.828644
1.956,0.4335053,1.199486,2.829636
1.958,0.4336207,1.200427,2.830601
1.96,0.433738,1.20137,2.831537
1.962,0.4338572,1.202314,2.832442
1.964,0.4339787,1.203261,2.833314
1.966,0.4341025,1.204211,2.834152
1.968,0.4342287,1.205163,2.834954
1.97,0.4343575,1.206119,2.835719
1.972,0.4344888,1.207078,2.836449
1.974,0.4346228,1.208041,2.837141
1.976,0.4347594,1.209007,2.837798
1.978,0.4348984,1.209976,2.838417
1.98,0.4350401,1.210948,2.839
1.982,0.4351842,1.211922,2.839545
1.984,0.4353307,1.212898,2.840052
1.986,0.4354795,1.213876,2.840522
1.988,0.4356306,1.214855,2.840952
1.99,0.435784,1.215835,2.841344
1.992,0.4359394,1.216815,2.841699
1.994,0.4360968,1.217795,2.842019
1.996,0.436256,1.218776,2.842308
1.998,0.4364168,1.219757,2.842568
2,0.4365791,1.220739,2.842802
2.002,0.4367427,1.221722,2.843016
2.004,0.4369075,1.222706,2.843212
2.006,0.4370735,1.223693,2.843392
2.008,0.4372406,1.224681,2.843557
2.01,0.4374087,1.225671,2.843708
2.012,0.4375779,1.226664,2.843847
2.014,0.4377483,1.227659,2.843972
2.016,0.4379197,1.228657,2.844086
2.018,0.4380921,1.229658,2.844187
2.02,0.4382656,1.230661,2.844278
2.022,0.4384401,1.231667,2.84436
2.024,0.4386155,1.232676,2.844433
2.026,0.4387917,1.233688,2.8445
2.028,0.4389684,1.234701,2.84456
2.03,0.4391458,1.235717,2.844615
2.032,0.4393235,1.236734,2.844667
2.034,0.4395015,1.237752,2.844715
2.036,0.4396797,1.238771,2.844761
2.038,0.4398579,1.239789,2.844805
2.04,0.4400362,1.240808,2.844847
2.042,0.4402143,1.241827,2.844891
2.044,0.4403921,1.242845,2.844937
2.046,0.4405695,1.243863,2.844989
2.048,0.4407464,1.244881,2.845048
2.05,0.4409226,1.245899,2.845117
2.052,0.4410981,1.246918,2.845197
2.054,0.4412728,1.247936,2.845291
2.056,0.4414467,1.248955,2.845399
2.058,0.4416197,1.249974,2.845521
2.06,0.441792,1.250993,2.845656
2.062,0.4419634,1.252012,2.845804
2.064,0.4421342,1.253032,2.845963
2.066,0.4423043,1.254052,2.846136
2.068,0.4424738,1.255073,2.846318
2.07,0.4426427,1.256095,2.846512
2.072,0.4428112,1.257119,2.846717
2.074,0.4429793,1.258144,2.846933
2.076,0.4431469,1.25917,2.847158
2.078,0.4433141,1.260197,2.847392
2.08,0.443481,1.261225,2.847633
2.082,0.4436475,1.262253,2.847881
2.084,0.4438137,1.263281,2.848132
2.086,0.4439795,1.264309,2.848387
2.088,0.4441451,1.265336,2.848642
2.09,0.4443105,1.266363,2.848897
2.092,0.4444757,1.267389,2.849152
2.094,0.4446407,1.268414,2.849407
2.096,0.4448054,1.269438,2.849663
2.098,0.44497,1.270462,2.849918
2.1,0.4451344,1.271486,2.850176
2.102,0.4452986,1.27251,2.850436
2.104,0.4454627,1.273535,2.850697
2.106,0.4456268,1.27456,2.850958
2.108,0.445791,1.275585,2.851216
2.11,0.4459555,1.27661,2.85147
2.112,0.4461203,1.277636,2.851718
2.114,0.4462857,1.278662,2.851955
2.116,0.4464518,1.27969,2.852183
2.118,0.4466187,1.280718,2.852397
2.12,0.4467866,1.281748,2.852598
2.122,0.4469556,1.282781,2.852786
2.124,0.4471259,1.283815,2.852957
2.126,0.4472974,1.284852,2.853112
2.128,0.4474703,1.285891,2.853248
2.13,0.4476446,1.286932,2.853365
2.132,0.4478203,1.287974,2.85346
2.134,0.4479975,1.289018,2.853531
2.136,0.4481763,1.290062,2.853578
2.138,0.4483567,1.291107,2.853598
2.14,0.4485386,1.292153,2.85359
2.142,0.4487222,1.293199,2.853555
2.144,0.4489074,1.294246,2.853492
2.146,0.4490942,1.295294,2.853404
2.148,0.4492825,1.296342,2.853292
2.15,0.4494723,1.297392,2.853157
2.152,0.4496635,1.298443,2.853001
2.154,0.4498561,1.299497,2.852825
2.156,0.4500502,1.300552,2.852628
2.158,0.4502458,1.301609,2.852411
2.16,0.4504428,1.302668,2.852172
2.162,0.4506413,1.303728,2.851912
2.164,0.4508415,1.30479,2.851627
2.166,0.4510432,1.305855,2.851323
2.168,0.4512465,1.306921,2.850995
2.17,0.4514514,1.30799,2.850647
2.172,0.451658,1.309063,2.85028
2.174,0.4518662,1.310138,2.849893
2.176,0.4520758,1.311217,2.849489
2.178,0.452287,1.312298,2.849067
2.18,0.4524994,1.313382,2.84863
2.182,0.4527131,1.314468,2.848177
2.184,0.4529279,1.315555,2.847708
2.186,0.4531436,1.316643,2.847226
2.188,0.4533601,1.317732,2.84673
2.19,0.4535771,1.31882,2.846224
2.192,0.4537945,1.319908,2.845709
2.194,0.454012,1.320995,2.84519
2.196,0.4542294,1.322082,2.844672
2.198,0.4544464,1.323169,2.844157
2.2,0.4546629,1.324255,2.84365
2.202,0.4548786,1.325342,2.843156
2.204,0.4550934,1.326428,2.842678
2.206,0.4553071,1.327515,2.842217
2.208,0.4555196,1.328602,2.841776
2.21,0.4557309,1.329689,2.841355
2.212,0.4559408,1.330776,2.840957
2.214,0.4561493,1.331863,2.840581
2.216,0.4563562,1.332951,2.840232
2.218,0.4565614,1.334038,2.839909
2.22,0.456765,1.335125,2.839614
2.222,0.4569667,1.336213,2.839352
2.224,0.4571665,1.337302,2.839121
2.226,0.4573643,1.33839,2.838924
2.228,0.45756,1.339479,2.83876
2.23,0.4577535,1.340567,2.838631
2.232,0.4579447,1.341653,2.838535
2.234,0.4581336,1.342738,2.838471
2.236,0.45832,1.34382,2.83844
2.238,0.4585039,1.344899,2.838441
2.24,0.4586851,1.345974,2.838475
2.242,0.4588634,1.347045,2.838544
2.244,0.4590388,1.348112,2.838649
2.246,0.459211,1.349175,2.838795
2.248,0.4593798,1.350233,2.838983
2.25,0.4595453,1.351288,2.839216
2.252,0.4597073,1.35234,2.839498
2.254,0.4598657,1.353389,2.839829
2.256,0.4600208,1.354436,2.840209
2.258,0.4601725,1.35548,2.840636
2.26,0.4603211,1.356523,2.84111
2.262,0.4604666,1.357564,2.841627
2.264,0.4606093,1.358603,2.842185
2.266,0.4607493,1.359641,2.842783
2.268,0.4608868,1.360676,2.843418
2.27,0.4610218,1.361711,2.844088
2.272,0.4611545,1.362745,2.844793
2.274,0.461285,1.363778,2.84553
2.276,0.4614134,1.36481,2.846298
2.278,0.4615397,1.36584,2.847094
2.28,0.4616643,1.366869,2.847916
2.282,0.4617871,1.367896,2.848759
2.284,0.4619084,1.368921,2.849621
2.286,0.4620282,1.369943,2.850497
2.288,0.4621467,1.370961,2.851384
2.29,0.4622641,1.371977,2.852278
2.292,0.4623805,1.372989,2.853179
2.294,0.4624959,1.373997,2.854083
2.296,0.4626103,1.375002,2.854995
2.298,0.4627239,1.376004,2.855912
2.3,0.4628367,1.377004,2.856834
2.302,0.4629486,1.378003,2.857765
2.304,0.4630599,1.379001,2.858705
2.306,0.4631707,1.379999,2.859649
2.308,0.4632811,1.380997,2.860599
2.31,0.4633915,1.381995,2.86155
2.312,0.4635019,1.382994,2.8625
2.314,0.4636127,1.383994,2.863445
2.316,0.4637241,1.384995,2.864383
2.318,0.4638362,1.385997,2.86531
2.32,0.4639491,1.387001,2.866226
2.322,0.4640631,1.388007,2.867131
2.324,0.464178,1.389014,2.86802
2.326,0.464294,1.390023,2.868896
2.328,0.4644111,1.391033,2.869756
2.33,0.4645292,1.392045,2.870601
2.332,0.4646482,1.393056,2.871427
2.334,0.4647684,1.394067,2.872235
2.336,0.4648894,1.395077,2.873023
2.338,0.4650114,1.396085,2.87379
2.34,0.4651343,1.397092,2.874534
2.342,0.465258,1.398096,2.875256
2.344,0.4653827,1.399098,2.875956
2.346,0.465508,1.400098,2.87664
2.348,0.4656339,1.401097,2.877307
2.35,0.4657605,1.402095,2.877961
2.352,0.4658875,1.403094,2.878607
2.354,0.466015,1.404093,2.879246
2.356,0.4661429,1.405094,2.879881
2.358,0.4662712,1.406096,2.880513
2.36,0.4664,1.407101,2.881142
2.362,0.4665291,1.408108,2.88177
2.364,0.4666587,1.409116,2.882393
2.366,0.4667886,1.410128,2.883016
2.368,0.4669191,1.411141,2.883634
2.37,0.4670497,1.412156,2.884253
2.372,0.4671807,1.413173,2.884873
2.374,0.4673118,1.414192,2.885494
2.376,0.4674428,1.415212,2.886118
2.378,0.4675735,1.416233,2.886746
2.38,0.467704,1.417255,2.887381
2.382,0.4678338,1.418275,2.888021
2.384,0.4679629,1.419294,2.888667
2.386,0.4680912,1.420311,2.88932
2.388,0.4682183,1.421324,2.88998
2.39,0.4683444,1.422333,2.890647
2.392,0.4684691,1.423338,2.891325
2.394,0.4685925,1.424339,2.892011
2.396,0.4687142,1.425337,2.892713
2.398,0.4688343,1.426331,2.893433
2.4,0.4689528,1.427323,2.894174
2.402,0.4690693,1.428314,2.89494
2.404,0.469184,1.429304,2.895735
2.406,0.4692968,1.430294,2.896561
2.408,0.4694077,1.431285,2.897418
2.41,0.4695168,1.432277,2.898308
2.412,0.4696239,1.43327,2.899231
2.414,0.4697294,1.434264,2.900184
2.416,0.4698329,1.43526,2.90117
2.418,0.4699346,1.436255,2.902185
2.42,0.4700345,1.437251,2.903231
2.422,0.4701325,1.438247,2.904309
2.424,0.4702284,1.439242,2.905416
2.426,0.4703225,1.440237,2.906554
2.428,0.4704144,1.44123,2.90772
2.43,0.4705043,1.442222,2.908914
2.432,0.4705921,1.443211,2.910134
2.434,0.4706779,1.444196,2.911378
2.436,0.4707618,1.445178,2.912643
2.438,0.4708436,1.446155,2.913926
2.44,0.4709237,1.447126,2.915225
2.442,0.4710018,1.448093,2.91654
2.444,0.4710782,1.449054,2.917868
2.446,0.4711529,1.450011,2.919213
2.448,0.4712257,1.450963,2.920574
2.45,0.471297,1.451913,2.921953
2.452,0.4713665,1.45286,2.923354
2.454,0.4714345,1.453806,2.924778
2.456,0.4715011,1.454753,2.926223
2.458,0.4715664,1.4557,2.927691
2.46,0.4716307,1.456648,2.929179
2.462,0.471694,1.457598,2.930687
2.464,0.4717567,1.45855,2.932207
2.466,0.4718189,1.459503,2.93374
2.468,0.4718807,1.460457,2.93528
2.47,0.4719424,1.461413,2.936824
2.472,0.4720041,1.462369,2.938371
2.474,0.4720659,1.463325,2.939915
2.476,0.4721278,1.464281,2.941455
2.478,0.4721899,1.465236,2.942988
2.48,0.4722524,1.466191,2.944512
2.482,0.4723153,1.467143,2.946023
2.484,0.4723789,1.468094,2.947519
2.486,0.4724431,1.469043,2.948997
2.488,0.472508,1.469989,2.950452
2.49,0.472574,1.470932,2.951885
2.492,0.472641,1.471872,2.95329
2.494,0.4727091,1.47281,2.954667
2.496,0.4727785,1.473745,2.956018
2.498,0.4728491,1.474678,2.957341
2.5,0.472921,1.47561,2.958638
2.502,0.4729942,1.476542,2.959912
2.504,0.4730689,1.477476,2.961163
2.506,0.4731451,1.478411,2.962394
2.508,0.473223,1.479349,2.963604
2.51,0.4733026,1.480291,2.964792
2.512,0.4733841,1.481236,2.965959
2.514,0.4734678,1.482186,2.967099
2.516,0.4735537,1.483141,2.968215
2.518,0.4736419,1.484099,2.969299
2.52,0.4737326,1.485061,2.970353
2.522,0.4738258,1.486027,2.971373
2.524,0.4739215,1.486996,2.972358
2.526,0.4740197,1.487967,2.973305
2.528,0.4741204,1.48894,2.974214
2.53,0.4742235,1.489915,2.975085
2.532,0.474329,1.49089,2.975917
2.534,0.4744369,1.491865,2.976711
2.536,0.4745469,1.492841,2.977466
2.538,0.4746591,1.493816,2.978183
2.54,0.4747735,1.494791,2.978862
2.542,0.4748898,1.495764,2.979502
2.544,0.475008,1.496736,2.980106
2.546,0.475128,1.497707,2.980677
2.548,0.4752497,1.498677,2.981216
2.55,0.4753729,1.499647,2.981725
2.552,0.4754976,1.500616,2.982211
2.554,0.4756236,1.501587,2.982675
2.556,0.4757511,1.502559,2.983119
2.558,0.4758799,1.503535,2.983549
2.56,0.47601,1.504515,2.983964
2.562,0.4761415,1.505498,2.984368
2.564,0.4762743,1.506486,2.984759
2.566,0.4764084,1.507479,2.985141
2.568,0.4765439,1.508477,2.985511
2.57,0.4766805,1.509478,2.985872
2.572,0.4768183,1.510484,2.986222
2.574,0.4769571,1.511492,2.986561
2.576,0.4770968,1.512502,2.98689
2.578,0.4772373,1.513514,2.987208
2.58,0.4773784,1.514526,2.987516
2.582,0.4775199,1.515537,2.987814
2.584,0.4776618,1.516548,2.988104
2.586,0.4778039,1.517558,2.988386
2.588,0.477946,1.518566,2.988661
2.59,0.4780881,1.519572,2.988931
2.592,0.47823,1.520574,2.989195
2.594,0.4783715,1.521574,2.989456
2.596,0.4785126,1.522571,2.989718
2.598,0.478653,1.523566,2.989981
2.6,0.4787929,1.524558,2.990247
2.602,0.4789318,1.525547,2.990521
2.604,0.47907,1.526537,2.990805
2.606,0.4792075,1.527526,2.9911
2.608,0.4793441,1.528516,2.99141
2.61,0.4794801,1.529508,2.991735
2.612,0.4796155,1.530502,2.992075
2.614,0.4797503,1.531499,2.992431
2.616,0.4798846,1.5325,2.992804
2.618,0.4800184,1.533503,2.993191
2.62,0.4801519,1.534511,2.993593
2.622,0.4802851,1.535521,2.994007
2.624,0.4804179,1.536533,2.994431
2.626,0.4805503,1.537547,2.994864
2.628,0.4806824,1.538562,2.995303
2.63,0.4808142,1.539576,2.995745
2.632,0.4809455,1.540588,2.996189
2.634,0.4810767,1.541599,2.996632
2.636,0.4812074,1.542608,2.997074
2.638,0.4813379,1.543614,2.997513
2.64,0.4814681,1.544617,2.997947
2.642,0.4815981,1.545617,2.998377
2.644,0.4817278,1.546614,2.998801
2.646,0.4818572,1.547608,2.999222
2.648,0.4819863,1.548599,2.999639
2.65,0.4821152,1.549588,3.000052
2.652,0.4822438,1.550574,3.000465
2.654,0.4823723,1.551561,3.000878
2.656,0.4825008,1.552547,3.001289
2.658,0.4826293,1.553534,3.0017
2.66,0.4827582,1.554523,3.002111
2.662,0.4828874,1.555514,3.00252
2.664,0.4830173,1.556509,3.002925
2.666,0.4831479,1.557507,3.003327
2.668,0.4832795,1.558509,3.003722
2.67,0.4834121,1.559516,3.004109
2.672,0.483546,1.560526,3.004485
2.674,0.4836812,1.56154,3.004847
2.676,0.4838177,1.562556,3.005192
2.678,0.4839555,1.563573,3.005517
2.68,0.4840948,1.564592,3.005819
2.682,0.4842356,1.565609,3.006095
2.684,0.4843777,1.566626,3.006343
2.686,0.4845214,1.56764,3.006561
2.688,0.4846665,1.568652,3.006746
2.69,0.4848131,1.569661,3.006901
2.692,0.4849611,1.570668,3.007023
2.694,0.4851106,1.571672,3.007112
2.696,0.4852616,1.572674,3.007173
2.698,0.4854139,1.573674,3.007206
2.7,0.4855678,1.574674,3.007211
2.702,0.4857229,1.575673,3.007193
2.704,0.4858795,1.576674,3.007154
2.706,0.4860376,1.577677,3.007093
2.708,0.4861973,1.578682,3.007014
2.71,0.4863585,1.579691,3.006917
2.712,0.4865214,1.580704,3.006803
2.714,0.4866859,1.581722,3.006672
